step_time,reward,total_stopped,total_wait_time
51060.0,-0.5,29,1736.0
51065.0,-0.3000000000000007,27,1766.0
51070.0,-0.8900000000000006,25,1855.0
51075.0,-1.0599999999999987,29,1961.0
51080.0,-1.490000000000002,31,2110.0
51085.0,2.020000000000003,28,1908.0
51090.0,4.669999999999998,21,1441.0
51095.0,0.5899999999999999,19,1382.0
51100.0,-1.1400000000000006,25,1496.0
51105.0,-0.4499999999999993,28,1541.0
51110.0,0.22000000000000064,23,1519.0
51115.0,0.41999999999999993,23,1477.0
51120.0,-0.9100000000000001,23,1568.0
51125.0,-1.240000000000002,26,1692.0
51130.0,-1.0499999999999972,28,1797.0
51135.0,-0.9800000000000004,27,1895.0
51140.0,1.8999999999999986,22,1705.0
51145.0,4.510000000000002,15,1254.0
51150.0,1.5299999999999994,9,1101.0
51155.0,-0.6300000000000008,16,1164.0
51160.0,-0.9900000000000002,22,1263.0
51165.0,-1.2199999999999989,27,1385.0
51170.0,-1.5300000000000011,31,1538.0
51175.0,-0.5599999999999987,25,1594.0
51180.0,-0.16999999999999993,25,1611.0
51185.0,-1.0300000000000011,25,1714.0
51190.0,-1.3000000000000007,27,1844.0
51195.0,2.16,22,1628.0
51200.0,1.370000000000001,26,1491.0
51205.0,-1.3099999999999987,28,1622.0
51210.0,-1.4000000000000021,28,1762.0
51215.0,-0.6499999999999986,24,1827.0
51220.0,-0.28000000000000114,23,1855.0
51225.0,-0.9399999999999977,23,1949.0
51230.0,2.2399999999999984,19,1725.0
51235.0,5.01,13,1224.0
51240.0,1.1400000000000006,6,1110.0
51245.0,-0.16000000000000014,11,1126.0
51250.0,-0.7200000000000006,18,1198.0
51255.0,1.4299999999999997,18,1055.0
51260.0,4.430000000000001,11,612.0
51265.0,-0.39999999999999947,10,652.0
51270.0,-0.6600000000000001,16,718.0
51275.0,-0.9900000000000002,22,817.0
51280.0,-0.3800000000000008,20,855.0
51285.0,0.0,19,855.0
51290.0,1.040000000000001,16,751.0
51295.0,2.38,11,513.0
51300.0,0.5599999999999996,9,457.0
51305.0,-0.39999999999999947,13,497.0
51310.0,0.54,19,443.0
51315.0,-1.0899999999999999,22,552.0
51320.0,-0.2400000000000002,17,576.0
51325.0,0.1299999999999999,16,563.0
51330.0,-0.2400000000000002,13,587.0
51335.0,-0.6699999999999999,17,654.0
51340.0,-0.47999999999999954,12,702.0
51345.0,-0.4800000000000004,16,750.0
51350.0,-0.9199999999999999,19,842.0
51355.0,-1.0099999999999998,21,943.0
51360.0,-0.7699999999999996,20,1020.0
51365.0,-1.040000000000001,21,1124.0
51370.0,-0.6199999999999992,17,1186.0
51375.0,-0.5500000000000007,18,1241.0
51380.0,-0.9499999999999993,21,1336.0
51385.0,-1.2400000000000002,26,1460.0
51390.0,-1.3000000000000007,26,1590.0
51395.0,-0.8100000000000005,23,1671.0
51400.0,-0.8900000000000006,23,1760.0
51405.0,-1.0299999999999976,22,1863.0
51410.0,-1.1900000000000013,24,1982.0
51415.0,-1.0599999999999987,25,2088.0
51420.0,-1.3000000000000007,26,2218.0
51425.0,2.3000000000000007,22,1988.0
51430.0,5.129999999999999,14,1475.0
51435.0,1.7300000000000004,7,1302.0
51440.0,-0.5700000000000003,14,1359.0
51445.0,-0.5,17,1409.0
51450.0,-0.8499999999999996,23,1494.0
51455.0,-0.7200000000000006,23,1566.0
51460.0,-0.9800000000000004,25,1664.0
51465.0,1.9600000000000009,20,1468.0
51470.0,5.98,13,870.0
51475.0,0.6899999999999995,8,801.0
51480.0,-0.6300000000000008,16,864.0
51485.0,-0.9900000000000002,23,963.0
51490.0,0.9900000000000002,23,864.0
51495.0,3.0900000000000007,17,555.0
51500.0,0.17999999999999972,13,537.0
51505.0,-0.16000000000000014,19,553.0
51510.0,-1.0,21,653.0
51515.0,-1.1099999999999994,24,764.0
51520.0,-1.2000000000000002,24,884.0
51525.0,-1.2100000000000009,28,1005.0
51530.0,-1.5299999999999994,31,1158.0
51535.0,-0.019999999999999574,27,1160.0
51540.0,1.0399999999999991,22,1056.0
51545.0,1.4100000000000001,19,915.0
51550.0,2.21,13,694.0
51555.0,1.29,8,565.0
51560.0,0.10000000000000053,12,555.0
51565.0,-0.33000000000000007,16,588.0
51570.0,-0.71,22,659.0
51575.0,-0.16000000000000014,22,675.0
51580.0,-1.1900000000000004,24,794.0
51585.0,-1.009999999999999,24,895.0
51590.0,-1.200000000000001,24,1015.0
51595.0,-0.379999999999999,22,1053.0
51600.0,-0.6500000000000004,26,1118.0
51605.0,0.7099999999999991,24,1047.0
51610.0,2.5100000000000007,16,796.0
51615.0,3.1799999999999997,9,478.0
51620.0,1.7300000000000004,8,305.0
51625.0,0.3999999999999999,8,265.0
51630.0,-0.6000000000000001,14,325.0
51635.0,-0.5299999999999998,18,378.0
51640.0,-0.6300000000000003,20,441.0
51645.0,0.0,16,441.0
51650.0,0.79,10,362.0
51655.0,-0.54,12,416.0
51660.0,-0.8599999999999994,20,502.0
51665.0,0.3699999999999992,15,465.0
51670.0,1.3700000000000006,12,328.0
51675.0,-0.010000000000000231,16,329.0
51680.0,-1.0599999999999996,25,435.0
51685.0,-0.25,19,460.0
51690.0,0.6899999999999995,12,391.0
51695.0,0.1200000000000001,12,379.0
51700.0,-0.3899999999999997,18,418.0
51705.0,0.09999999999999964,16,408.0
51710.0,0.75,13,333.0
51715.0,-0.8499999999999996,19,418.0
51720.0,-1.17,26,535.0
51725.0,-0.9199999999999999,22,627.0
51730.0,-0.9700000000000006,26,724.0
51735.0,-0.2699999999999996,20,751.0
51740.0,0.2699999999999996,17,724.0
51745.0,0.7000000000000002,19,654.0
51750.0,1.5700000000000003,15,497.0
51755.0,0.1200000000000001,13,485.0
51760.0,-0.8000000000000007,19,565.0
51765.0,-1.0999999999999996,25,675.0
51770.0,-1.4299999999999997,30,818.0
51775.0,-1.5,30,968.0
51780.0,-0.13000000000000078,30,981.0
51785.0,1.1100000000000012,21,870.0
51790.0,1.2199999999999989,20,748.0
51795.0,0.3200000000000003,16,716.0
51800.0,1.1799999999999997,16,598.0
51805.0,0.23000000000000043,14,575.0
51810.0,0.17999999999999972,15,557.0
51815.0,-0.6299999999999999,23,620.0
51820.0,0.46999999999999975,18,573.0
51825.0,1.6000000000000005,15,413.0
51830.0,0.3700000000000001,16,376.0
51835.0,-0.8300000000000001,18,459.0
51840.0,-0.45999999999999996,18,505.0
51845.0,-0.9400000000000004,20,599.0
51850.0,0.5200000000000005,18,547.0
51855.0,1.38,12,409.0
51860.0,0.56,9,353.0
51865.0,0.5099999999999998,11,302.0
51870.0,-0.3799999999999999,14,340.0
51875.0,-0.7799999999999998,16,418.0
51880.0,-0.14000000000000057,12,432.0
51885.0,-0.1200000000000001,14,444.0
51890.0,-0.7699999999999996,16,521.0
51895.0,-0.8099999999999996,17,602.0
51900.0,0.7799999999999994,12,524.0
51905.0,2.0900000000000003,3,315.0
51910.0,0.23999999999999977,5,291.0
51915.0,-0.41999999999999993,10,333.0
51920.0,-0.7400000000000002,17,407.0
51925.0,-0.8999999999999995,18,497.0
51930.0,-0.9800000000000004,21,595.0
51935.0,-1.0999999999999996,22,705.0
51940.0,-1.1700000000000008,24,822.0
51945.0,0.3800000000000008,21,784.0
51950.0,1.87,12,597.0
51955.0,0.9799999999999995,5,499.0
51960.0,1.0500000000000003,11,394.0
51965.0,-0.5299999999999998,18,447.0
51970.0,-1.12,25,559.0
51975.0,-0.8700000000000001,21,646.0
51980.0,-0.9000000000000004,25,736.0
51985.0,-1.2499999999999991,25,861.0
51990.0,-1.3800000000000008,29,999.0
51995.0,-1.4499999999999993,29,1144.0
52000.0,-1.5099999999999998,31,1295.0
52005.0,0.41000000000000014,27,1254.0
52010.0,2.0999999999999996,19,1044.0
52015.0,2.8099999999999996,14,763.0
52020.0,0.6100000000000003,11,702.0
52025.0,1.6099999999999994,8,541.0
52030.0,1.3100000000000005,13,410.0
52035.0,-0.15000000000000036,19,425.0
52040.0,0.31000000000000005,16,394.0
52045.0,1.3599999999999999,9,258.0
52050.0,-0.06999999999999984,8,265.0
52055.0,-0.3900000000000001,17,304.0
52060.0,-0.33000000000000007,16,337.0
52065.0,-0.9299999999999997,20,430.0
52070.0,-0.45999999999999996,19,476.0
52075.0,-0.16000000000000014,18,492.0
52080.0,0.4299999999999997,14,449.0
52085.0,1.6300000000000003,8,286.0
52090.0,1.0699999999999998,8,179.0
52095.0,-0.09999999999999987,10,189.0
52100.0,0.04999999999999982,6,184.0
52105.0,-0.039999999999999813,12,188.0
52110.0,-0.5100000000000002,12,239.0
52115.0,0.3700000000000001,8,202.0
52120.0,0.95,7,107.0
52125.0,-0.30000000000000004,8,137.0
52130.0,-0.42999999999999994,9,180.0
52135.0,-0.19999999999999996,8,200.0
52140.0,-0.5299999999999998,11,253.0
52145.0,0.2899999999999996,10,224.0
52150.0,-0.5999999999999996,13,284.0
52155.0,-0.6699999999999999,14,351.0
52160.0,-0.7800000000000002,17,429.0
52165.0,0.43000000000000016,13,386.0
52170.0,1.4,7,246.0
52175.0,0.1499999999999999,11,231.0
52180.0,-0.81,19,312.0
52185.0,-1.0199999999999996,22,414.0
52190.0,-0.39000000000000057,17,453.0
52195.0,-0.22999999999999954,17,476.0
52200.0,0.3899999999999997,13,437.0
52205.0,1.31,7,306.0
52210.0,1.0500000000000003,4,201.0
52215.0,0.22999999999999976,10,178.0
52220.0,-0.6900000000000002,15,247.0
52225.0,-0.17999999999999972,12,265.0
52230.0,0.040000000000000036,11,261.0
52235.0,0.3799999999999999,9,223.0
52240.0,1.05,2,118.0
52245.0,0.2499999999999999,2,93.0
52250.0,-0.33999999999999997,13,127.0
52255.0,-0.71,15,198.0
52260.0,-0.5299999999999998,14,251.0
52265.0,-0.7800000000000002,17,329.0
52270.0,-0.3599999999999999,14,365.0
52275.0,-0.3999999999999999,16,405.0
52280.0,-0.8399999999999999,17,489.0
52285.0,-0.5700000000000003,18,546.0
52290.0,-0.6900000000000004,18,615.0
52295.0,0.5200000000000005,14,563.0
52300.0,1.8199999999999998,5,381.0
52305.0,1.1600000000000001,4,265.0
52310.0,-0.3400000000000003,10,299.0
52315.0,0.4200000000000004,8,257.0
52320.0,0.9799999999999998,9,159.0
52325.0,0.30000000000000004,11,129.0
52330.0,-0.29000000000000004,10,158.0
52335.0,-0.46999999999999975,13,205.0
52340.0,-0.27,13,232.0
52345.0,-0.7400000000000002,15,306.0
52350.0,-0.7799999999999998,17,384.0
52355.0,-0.9400000000000004,19,478.0
52360.0,0.2400000000000002,15,454.0
52365.0,1.3900000000000001,10,315.0
52370.0,0.54,7,261.0
52375.0,1.0299999999999998,5,158.0
52380.0,-0.22999999999999998,9,181.0
52385.0,-0.6099999999999999,13,242.0
52390.0,-0.7400000000000002,18,316.0
52395.0,-1.0700000000000003,22,423.0
52400.0,-0.1899999999999995,20,442.0
52405.0,0.3200000000000003,15,410.0
52410.0,-0.8600000000000003,21,496.0
52415.0,-1.1399999999999997,24,610.0
52420.0,-0.6200000000000001,20,672.0
52425.0,-0.41000000000000014,20,713.0
52430.0,-0.28000000000000025,19,741.0
52435.0,-0.019999999999999574,18,743.0
52440.0,-1.0199999999999996,22,845.0
52445.0,-0.8399999999999999,19,929.0
52450.0,-0.9400000000000013,21,1023.0
52455.0,0.9299999999999997,15,930.0
52460.0,2.7300000000000004,7,657.0
52465.0,0.25,7,632.0
52470.0,-0.5699999999999994,14,689.0
52475.0,-0.8900000000000006,22,778.0
52480.0,-1.2299999999999995,27,901.0
52485.0,0.3699999999999992,22,864.0
52490.0,1.8600000000000003,15,678.0
52495.0,0.4300000000000006,7,635.0
52500.0,-0.010000000000000675,15,636.0
52505.0,-0.9199999999999999,21,728.0
52510.0,-1.1900000000000004,25,847.0
52515.0,-1.2799999999999994,27,975.0
52520.0,-1.3499999999999996,29,1110.0
52525.0,0.2599999999999998,23,1084.0
52530.0,2.1400000000000006,14,870.0
52535.0,1.509999999999999,12,719.0
52540.0,1.6700000000000008,10,552.0
52545.0,-0.16000000000000014,16,568.0
52550.0,-1.1000000000000005,24,678.0
52555.0,-0.6499999999999995,23,743.0
52560.0,-0.8900000000000006,26,832.0
52565.0,0.21000000000000085,21,811.0
52570.0,1.6499999999999995,14,646.0
52575.0,1.8399999999999999,14,462.0
52580.0,0.35000000000000053,9,427.0
52585.0,0.7599999999999998,11,351.0
52590.0,-0.4800000000000004,14,399.0
52595.0,-0.8499999999999996,19,484.0
52600.0,-1.0,20,584.0
52605.0,-0.9400000000000004,21,678.0
52610.0,-1.2399999999999993,27,802.0
52615.0,-0.4299999999999997,23,845.0
52620.0,-0.10000000000000142,23,855.0
52625.0,-0.8300000000000001,24,938.0
52630.0,-1.209999999999999,25,1059.0
52635.0,-1.3599999999999994,28,1195.0
52640.0,-0.9199999999999999,25,1287.0
52645.0,-1.2300000000000004,30,1410.0
52650.0,-1.5099999999999998,31,1561.0
52655.0,-0.990000000000002,28,1660.0
52660.0,-1.1099999999999994,30,1771.0
52665.0,0.8599999999999994,25,1685.0
52670.0,3.130000000000001,18,1372.0
52675.0,-0.6999999999999993,13,1442.0
52680.0,-0.7699999999999996,19,1519.0
52685.0,-1.0900000000000016,24,1628.0
52690.0,-1.1699999999999982,31,1745.0
52695.0,-1.6400000000000006,36,1909.0
52700.0,-1.8000000000000007,37,2089.0
52705.0,-1.9699999999999989,40,2286.0
52710.0,-2.0100000000000016,41,2487.0
52715.0,-2.169999999999998,46,2704.0
52720.0,-2.2300000000000004,45,2927.0
52725.0,-2.289999999999999,48,3156.0
52730.0,-2.400000000000002,48,3396.0
52735.0,-2.460000000000001,51,3642.0
52740.0,-2.549999999999997,51,3897.0
52745.0,-2.5799999999999983,52,4155.0
52750.0,-2.700000000000003,55,4425.0
52755.0,-2.8400000000000034,57,4709.0
52760.0,-0.759999999999998,53,4785.0
52765.0,1.0500000000000043,44,4680.0
52770.0,1.6199999999999974,40,4518.0
52775.0,-0.39000000000000057,40,4557.0
52780.0,-1.8200000000000003,41,4739.0
52785.0,-2.1700000000000017,45,4956.0
52790.0,-2.289999999999999,46,5185.0
52795.0,-1.3900000000000006,44,5324.0
52800.0,-2.269999999999996,46,5551.0
52805.0,-1.5300000000000011,40,5704.0
52810.0,-1.0,38,5804.0
52815.0,-1.8500000000000014,40,5989.0
52820.0,-2.0,40,6189.0
52825.0,-2.1299999999999955,45,6402.0
52830.0,-1.9200000000000017,42,6594.0
52835.0,-1.9699999999999989,42,6791.0
52840.0,-1.710000000000008,38,6962.0
52845.0,-1.6400000000000006,38,7126.0
52850.0,-1.9899999999999949,40,7325.0
52855.0,-2.0,40,7525.0
52860.0,-2.049999999999997,42,7730.0
52865.0,-2.1000000000000085,42,7940.0
52870.0,-1.5999999999999943,38,8100.0
52875.0,-1.6599999999999966,38,8266.0
52880.0,-1.9000000000000057,38,8456.0
52885.0,-1.8999999999999915,38,8646.0
52890.0,-1.9000000000000057,38,8836.0
52895.0,4.450000000000003,36,8391.0
52900.0,13.219999999999999,29,7069.0
52905.0,2.1400000000000006,20,6855.0
52910.0,-0.8400000000000034,17,6939.0
52915.0,-0.5999999999999943,17,6999.0
52920.0,-1.0600000000000023,25,7105.0
52925.0,4.6499999999999915,26,6640.0
52930.0,10.240000000000009,25,5616.0
52935.0,14.849999999999994,19,4131.0
52940.0,11.670000000000002,12,2964.0
52945.0,1.4600000000000009,15,2818.0
52950.0,-0.9499999999999993,23,2913.0
52955.0,3.4299999999999997,25,2570.0
52960.0,7.66,18,1804.0
52965.0,10.959999999999999,19,708.0
52970.0,-0.11000000000000032,20,719.0
52975.0,0.3200000000000003,22,687.0
52980.0,-0.5300000000000002,22,740.0
52985.0,-1.2799999999999994,27,868.0
52990.0,-0.6400000000000006,23,932.0
52995.0,-0.09999999999999964,18,942.0
53000.0,-0.02999999999999936,15,945.0
53005.0,-0.4900000000000002,22,994.0
53010.0,-1.1600000000000001,24,1110.0
53015.0,-1.200000000000001,24,1230.0
53020.0,-1.2899999999999991,26,1359.0
53025.0,1.3900000000000006,20,1220.0
53030.0,3.549999999999999,14,865.0
53035.0,3.6400000000000006,14,501.0
53040.0,0.3700000000000001,19,464.0
53045.0,-0.6000000000000005,18,524.0
53050.0,-0.8899999999999997,20,613.0
53055.0,-0.6900000000000004,19,682.0
53060.0,-1.0,20,782.0
53065.0,-1.0999999999999996,24,892.0
53070.0,-1.0299999999999994,22,995.0
53075.0,-1.1400000000000006,24,1109.0
53080.0,-1.3900000000000006,28,1248.0
53085.0,-0.5299999999999994,23,1301.0
53090.0,-0.870000000000001,25,1388.0
53095.0,-1.1999999999999993,26,1508.0
53100.0,-1.299999999999999,26,1638.0
53105.0,-1.3500000000000014,28,1773.0
53110.0,-1.4100000000000001,29,1914.0
53115.0,-1.620000000000001,34,2076.0
53120.0,1.0600000000000023,28,1970.0
53125.0,4.699999999999999,22,1500.0
53130.0,4.35,14,1065.0
53135.0,4.21,9,644.0
53140.0,-0.41999999999999993,10,686.0
53145.0,-0.6599999999999993,17,752.0
53150.0,-1.0300000000000011,23,855.0
53155.0,-0.33000000000000007,22,888.0
53160.0,0.10000000000000142,22,878.0
53165.0,-0.0600000000000005,23,884.0
53170.0,-1.2699999999999996,27,1011.0
53175.0,-0.9500000000000011,22,1106.0
53180.0,-0.9599999999999991,24,1202.0
53185.0,-1.3100000000000005,28,1333.0
53190.0,-1.4800000000000004,30,1481.0
53195.0,-1.209999999999999,27,1602.0
53200.0,-1.2899999999999991,30,1731.0
53205.0,-1.5100000000000016,31,1882.0
53210.0,-1.6699999999999982,34,2049.0
53215.0,-1.7100000000000009,35,2220.0
53220.0,-1.3300000000000018,35,2353.0
53225.0,-1.5,36,2503.0
53230.0,-1.5799999999999983,34,2661.0
53235.0,-1.620000000000001,36,2823.0
53240.0,1.4299999999999997,32,2680.0
53245.0,4.379999999999999,26,2242.0
53250.0,-0.6799999999999997,17,2310.0
53255.0,-0.7199999999999989,19,2382.0
53260.0,-0.8299999999999983,18,2465.0
53265.0,-1.0300000000000011,25,2568.0
53270.0,-1.3900000000000006,31,2707.0
53275.0,-1.7300000000000004,36,2880.0
53280.0,-1.8900000000000006,39,3069.0
53285.0,-1.9599999999999973,40,3265.0
53290.0,1.509999999999998,36,3114.0
53295.0,6.050000000000001,31,2509.0
53300.0,-0.4400000000000013,24,2553.0
53305.0,-1.1099999999999994,22,2664.0
53310.0,1.9699999999999989,16,2467.0
53315.0,4.650000000000002,17,2002.0
53320.0,1.1999999999999993,10,1882.0
53325.0,0.14000000000000057,12,1868.0
53330.0,1.7199999999999989,20,1696.0
53335.0,3.66,17,1330.0
53340.0,1.3800000000000008,14,1192.0
53345.0,-0.6899999999999995,18,1261.0
53350.0,-1.0600000000000005,24,1367.0
53355.0,-0.8000000000000007,28,1447.0
53360.0,-1.5099999999999998,31,1598.0
53365.0,0.5099999999999998,34,1547.0
53370.0,2.450000000000001,24,1302.0
53375.0,0.10999999999999943,17,1291.0
53380.0,-0.8599999999999994,19,1377.0
53385.0,0.629999999999999,21,1314.0
53390.0,2.24,19,1090.0
53395.0,1.83,10,907.0
53400.0,2.7600000000000007,14,631.0
53405.0,-0.40000000000000036,17,671.0
53410.0,-1.13,29,784.0
53415.0,-1.25,31,909.0
53420.0,-1.5500000000000007,31,1064.0
53425.0,0.23000000000000043,29,1041.0
53430.0,0.8399999999999999,25,957.0
53435.0,-1.1500000000000004,30,1072.0
53440.0,-1.709999999999999,36,1243.0
53445.0,-1.3800000000000008,34,1381.0
53450.0,-1.5199999999999996,34,1533.0
53455.0,0.2699999999999996,30,1506.0
53460.0,1.9299999999999997,22,1313.0
53465.0,0.5600000000000005,18,1257.0
53470.0,-0.8599999999999994,22,1343.0
53475.0,0.3699999999999992,24,1306.0
53480.0,1.6900000000000013,20,1137.0
53485.0,0.1999999999999993,14,1117.0
53490.0,-0.5299999999999994,20,1170.0
53495.0,-1.1600000000000001,26,1286.0
53500.0,-1.4800000000000004,31,1434.0
53505.0,-1.75,37,1609.0
53510.0,-1.6000000000000014,39,1769.0
53515.0,-1.9499999999999993,39,1964.0
53520.0,-2.0500000000000007,41,2169.0
53525.0,-2.0700000000000003,43,2376.0
53530.0,-0.00999999999999801,37,2377.0
53535.0,3.169999999999998,28,2060.0
53540.0,-1.4199999999999982,29,2202.0
53545.0,-1.4600000000000009,31,2348.0
53550.0,-1.6499999999999986,35,2513.0
53555.0,-2.0100000000000016,45,2714.0
53560.0,-0.28999999999999915,44,2743.0
53565.0,1.370000000000001,36,2606.0
53570.0,1.9699999999999989,30,2409.0
53575.0,1.8900000000000006,25,2220.0
53580.0,5.77,24,1643.0
53585.0,-0.21999999999999886,21,1665.0
53590.0,-0.05000000000000071,29,1670.0
53595.0,0.7299999999999986,34,1597.0
53600.0,2.41,30,1356.0
53605.0,0.9700000000000006,26,1259.0
53610.0,1.6799999999999997,23,1091.0
53615.0,0.39000000000000057,20,1052.0
53620.0,1.129999999999999,19,939.0
53625.0,0.45000000000000107,23,894.0
53630.0,0.9999999999999991,22,794.0
53635.0,0.9500000000000002,18,699.0
53640.0,0.9100000000000001,15,608.0
53645.0,1.1799999999999997,13,490.0
53650.0,0.13000000000000078,16,477.0
53655.0,0.009999999999999787,19,476.0
53660.0,-0.14000000000000057,22,490.0
53665.0,-1.2699999999999996,27,617.0
53670.0,-0.25,23,642.0
53675.0,0.40000000000000036,24,602.0
53680.0,0.4499999999999993,18,557.0
53685.0,0.9100000000000001,15,466.0
53690.0,-0.8999999999999995,20,556.0
53695.0,-1.2800000000000002,28,684.0
53700.0,-0.9500000000000002,26,779.0
53705.0,-1.04,28,883.0
53710.0,-0.09999999999999964,24,893.0
53715.0,1.17,17,776.0
53720.0,1.0899999999999999,9,667.0
53725.0,1.4900000000000002,10,518.0
53730.0,0.3199999999999994,18,486.0
53735.0,-0.9899999999999993,23,585.0
53740.0,-1.2200000000000006,25,707.0
53745.0,-0.79,24,786.0
53750.0,-0.8899999999999997,25,875.0
53755.0,-0.6300000000000008,22,938.0
53760.0,-0.6399999999999988,24,1002.0
53765.0,-1.0999999999999996,28,1112.0
53770.0,-1.4400000000000013,30,1256.0
53775.0,0.5600000000000005,26,1200.0
53780.0,2.5999999999999996,17,940.0
53785.0,0.5,11,890.0
53790.0,-0.1399999999999988,14,904.0
53795.0,-0.9100000000000001,22,995.0
53800.0,-1.3200000000000003,29,1127.0
53805.0,-1.4900000000000002,32,1276.0
53810.0,-1.6500000000000004,33,1441.0
53815.0,-1.6799999999999997,35,1609.0
53820.0,0.4599999999999991,31,1563.0
53825.0,2.41,23,1322.0
53830.0,1.08,13,1214.0
53835.0,1.3200000000000003,14,1082.0
53840.0,-0.4399999999999995,19,1126.0
53845.0,-1.200000000000001,31,1246.0
53850.0,-1.6899999999999995,35,1415.0
53855.0,-0.9100000000000001,33,1506.0
53860.0,-0.5299999999999994,29,1559.0
53865.0,1.08,24,1451.0
53870.0,3.6799999999999997,24,1083.0
53875.0,-0.7799999999999994,15,1161.0
53880.0,-0.6600000000000001,16,1227.0
53885.0,-0.4299999999999997,18,1270.0
53890.0,-0.5500000000000007,23,1325.0
53895.0,0.7599999999999998,23,1249.0
53900.0,2.450000000000001,16,1004.0
53905.0,3.129999999999999,15,691.0
53910.0,0.96,10,595.0
53915.0,-0.5,15,645.0
53920.0,-1.0599999999999996,24,751.0
53925.0,-0.8399999999999999,25,835.0
53930.0,-1.0500000000000007,30,940.0
53935.0,0.14000000000000057,24,926.0
53940.0,1.46,21,780.0
53945.0,1.9500000000000002,15,585.0
53950.0,0.4399999999999995,12,541.0
53955.0,1.5700000000000003,11,384.0
53960.0,-0.23000000000000043,17,407.0
53965.0,0.10000000000000009,15,397.0
53970.0,0.9600000000000004,6,301.0
53975.0,1.0,6,201.0
53980.0,0.24999999999999978,12,176.0
53985.0,-0.7300000000000002,16,249.0
53990.0,-0.46999999999999975,14,296.0
53995.0,-0.5499999999999998,16,351.0
54000.0,-0.8100000000000005,17,432.0
54005.0,-0.8899999999999997,18,521.0
54010.0,0.25,13,496.0
54015.0,1.21,10,375.0
54020.0,0.5,5,325.0
54025.0,-0.3700000000000001,13,362.0
54030.0,-0.33999999999999986,13,396.0
54035.0,-0.6100000000000003,16,457.0
54040.0,-0.7999999999999998,16,537.0
54045.0,-0.8600000000000003,19,623.0
54050.0,0.2600000000000007,16,597.0
54055.0,1.3599999999999994,8,461.0
54060.0,0.35000000000000053,9,426.0
54065.0,-0.6600000000000001,15,492.0
54070.0,1.02,17,390.0
54075.0,-0.48,20,438.0
54080.0,-0.2599999999999998,16,464.0
54085.0,-0.20999999999999996,20,485.0
54090.0,0.34999999999999964,14,450.0
54095.0,1.71,7,279.0
54100.0,0.27,6,252.0
54105.0,-0.41000000000000014,11,293.0
54110.0,0.22999999999999998,10,270.0
54115.0,0.7900000000000003,4,191.0
54120.0,0.22999999999999998,10,168.0
54125.0,0.33999999999999986,7,134.0
54130.0,0.6400000000000001,9,70.0
54135.0,-0.30000000000000004,7,100.0
54140.0,-0.21999999999999997,7,122.0
54145.0,-0.28,9,150.0
54150.0,-0.49,11,199.0
54155.0,0.1299999999999999,12,186.0
54160.0,-0.7299999999999998,16,259.0
54165.0,-0.6400000000000001,15,323.0
54170.0,-0.6699999999999999,17,390.0
54175.0,-0.8500000000000001,17,475.0
54180.0,-1.0199999999999996,21,577.0
54185.0,-1.0500000000000007,21,682.0
54190.0,-1.1799999999999997,26,800.0
54195.0,-1.3900000000000006,29,939.0
54200.0,-1.5299999999999994,33,1092.0
54205.0,0.14000000000000057,27,1078.0
54210.0,2.1099999999999994,20,867.0
54215.0,0.41999999999999993,16,825.0
54220.0,1.46,14,679.0
54225.0,0.4299999999999997,15,636.0
54230.0,0.8700000000000001,15,549.0
54235.0,-0.75,24,624.0
54240.0,-1.38,30,762.0
54245.0,-1.5499999999999998,31,917.0
54250.0,-0.9000000000000004,29,1007.0
54255.0,-0.46999999999999886,25,1054.0
54260.0,-1.0900000000000016,28,1163.0
54265.0,-0.03999999999999915,28,1167.0
54270.0,0.9399999999999995,24,1073.0
54275.0,-0.29999999999999893,26,1103.0
54280.0,-1.1100000000000012,25,1214.0
54285.0,-1.1899999999999995,25,1333.0
54290.0,-0.7599999999999998,25,1409.0
54295.0,-1.25,25,1534.0
54300.0,1.0500000000000007,26,1429.0
54305.0,3.0599999999999987,17,1123.0
54310.0,4.16,12,707.0
54315.0,-0.09999999999999964,6,717.0
54320.0,-0.33999999999999986,11,751.0
54325.0,-0.7100000000000009,18,822.0
54330.0,-1.0699999999999985,24,929.0
54335.0,0.4599999999999991,26,883.0
54340.0,1.8100000000000005,20,702.0
54345.0,-0.4900000000000002,14,751.0
54350.0,-0.6799999999999997,17,819.0
54355.0,0.40999999999999925,18,778.0
54360.0,1.4000000000000004,15,638.0
54365.0,-0.5499999999999998,13,693.0
54370.0,-0.8500000000000005,21,778.0
54375.0,0.2999999999999998,23,748.0
54380.0,1.3400000000000007,18,614.0
54385.0,0.08999999999999986,22,605.0
54390.0,-0.54,21,659.0
54395.0,-1.1900000000000004,25,778.0
54400.0,-0.8299999999999992,21,861.0
54405.0,-1.040000000000001,24,965.0
54410.0,-1.2300000000000004,27,1088.0
54415.0,-1.4399999999999995,29,1232.0
54420.0,-1.5199999999999996,32,1384.0
54425.0,-1.2400000000000002,29,1508.0
54430.0,-1.209999999999999,33,1629.0
54435.0,-1.6500000000000021,33,1794.0
54440.0,-1.6600000000000001,34,1960.0
54445.0,-1.2899999999999991,34,2089.0
54450.0,-1.4199999999999982,37,2231.0
54455.0,-1.8500000000000014,37,2416.0
54460.0,-1.4600000000000009,34,2562.0
54465.0,-1.4899999999999984,36,2711.0
54470.0,-1.7800000000000011,37,2889.0
54475.0,-1.8499999999999979,37,3074.0
